Campaign,Labels,Budget,Budget type,Campaign Type,Networks,Languages,Bid Strategy Type,Bid Strategy Name,Target CPA,Desktop Bid Modifier,Mobile Bid Modifier,Tablet Bid Modifier,TV Screen Bid Modifier,Start Date,End Date,Ad Schedule,Ad rotation,Targeting method,Exclusion method,Flexible Reach,Ad Group,Max CPC,Max CPM,Max CPV,Percent CPC,Target CPM,Target ROAS,Top Content Bid Modifier,Display Network Custom Bid Type,Targeting expansion,Ad Group Type,Audience targeting,Audience grouped,Tracking template,Final URL suffix,Custom parameters,ID,Location,Reach,Feed,Radius,Unit,Bid Modifier,Criterion Type,Keyword,First page bid,Top of page bid,First position bid,Quality score,Landing page experience,Expected CTR,Ad relevance,Final URL,Final mobile URL,Ad type,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Path 1,Path 2,Link Text,Description Line 1,Description Line 2,Upgraded extension,Header,Snippet Values,Callout text,Phone Number,Country of Phone,Conversion Action,Campaign Status,Ad Group Status,Status,Approval Status,Comment
AP | Tree Surgery Template,,15,Daily,Search,Google search,en,Maximize conversions,,0,-10,20,10,,[],[],(Monday[08:00-22:00]);(Tuesday[08:00-22:00]);(Wednesday[08:00-22:00]);(Thursday[08:00-22:00]);(Friday[08:00-22:00]);(Saturday[08:00-22:00]);(Sunday[08:00-22:00]),Optimize for clicks,Location of presence,Location of presence,Audiences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2612,Pitcairn Islands,0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181017,"SA66, Wales, United Kingdom",4000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180832,"LL52, Wales, United Kingdom",4000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070,Bosnia and Herzegovina,2130000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031,Azerbaijan,4990000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181014,"SA47, Wales, United Kingdom",1000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580,Northern Mariana Islands,25000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434,Libya,3590000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2166,Cocos (Keeling) Islands,0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045652,"NP19, Wales, United Kingdom",97000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180829,"LL48, Wales, United Kingdom",5000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,Kosovo,845000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045657,"BS23, England, United Kingdom",77000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045638,"NP16, United Kingdom",44000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045374,"NP12, Wales, United Kingdom",51000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180806,"LD4, Wales, United Kingdom",0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045373,"NP10, Wales, United Kingdom",57000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,Jordan,5750000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2540,New Caledonia,159000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834,Tanzania,4340000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045641,"GL15, England, United Kingdom",30000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180823,"LL40, Wales, United Kingdom",10000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,Saint Kitts and Nevis,55000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007428,"Denbigh, Wales, United Kingdom",17000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045647,"NP15, Wales, United Kingdom",17000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180835,"LL58, Wales, United Kingdom",8000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028,Antigua and Barbuda,183000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706,Somalia,1470000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045379,"NP8, Wales, United Kingdom",8000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180811,"LL17, Wales, United Kingdom",14000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2634,Qatar,3150000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2764,Thailand,46300000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045367,"CF83, Wales, United Kingdom",89000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2266,Gabon,640000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181010,"SA42, Wales, United Kingdom",3000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170,Colombia,35900000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181007,"SA39, Wales, United Kingdom",3000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,Algeria,17900000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180808,"LD7, Wales, United Kingdom",5000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2674,San Marino,41000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136,Cayman Islands,96000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007430,"Flint, Wales, United Kingdom",31000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260,French Southern and Antarctic Lands,0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9046482,"LL12, Wales, United Kingdom",42000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045355,"CF64, Wales, United Kingdom",51000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045250,"LL28, Wales, United Kingdom",26000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104,Myanmar (Burma),7180000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180684,"EX35, England, United Kingdom",2000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388,Jamaica,1730000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045381,"CF44, Wales, United Kingdom",73000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548,Vanuatu,56000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2044,The Bahamas,381000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073554,"SY19, Wales, United Kingdom",1000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045240,"LL65, Wales, United Kingdom",35000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9046491,"CH62, England, United Kingdom",66000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,Western Sahara,263000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422,Lebanon,3880000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045363,"CF39, Wales, United Kingdom",49000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045246,"LL55, Wales, United Kingdom",35000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524,Nepal,8910000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344,Hong Kong,8180000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045406,"SA5, Wales, United Kingdom",57000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045416,"SY16, Wales, United Kingdom",24000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045404,"SA16, Wales, United Kingdom",9000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045417,"SY5, England, United Kingdom",48000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180842,"LL67, Wales, United Kingdom",2000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045254,"LL18, Wales, United Kingdom",77000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045247,"LL41, Wales, United Kingdom",12000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,Albania,1580000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180824,"LL42, Wales, United Kingdom",4000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162,Christmas Island,0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045297,"EX31, England, United Kingdom",81000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045378,"NP7, Wales, United Kingdom",46000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20339,"England, United Kingdom",55700000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2858,Uruguay,3360000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686,Senegal,3000000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414,Kuwait,3380000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045256,"LL15, Wales, United Kingdom",21000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2638,Reunion,762000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073567,"SY17, Wales, United Kingdom",4000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352,Iceland,367000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007423,"Conwy, Wales, United Kingdom",13000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9046497,"L24, England, United Kingdom",58000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528,Netherlands,25700000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2716,Zimbabwe,1470000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
